price,postal_code,address,bed,full_bath,half_bath,property_area,property_type,latitude,longitude,year_built,years_old,distance_downtown,monthly_payments
320000,T3G0C2,405 - 88 ARBOUR LAKE RD NW,2.0,2.0,,950.0,condo,51.127641,-114.21051299999999,1996.0,24.0,13.252671945596223,1080.6
320000,T3G0C2,405 - 88 ARBOUR LAKE RD NW,2.0,2.0,,950.0,condo,51.127641,-114.21051299999999,1957.0,63.0,13.252671945596223,1249.67
325000,T3G0C2,306 - 88 ARBOUR LAKE RD NW,2.0,2.0,,1063.0,condo,51.127641,-114.21051299999999,1995.0,25.0,13.252671945596223,1383.72
325000,T3G0C2,306 - 88 ARBOUR LAKE RD NW,2.0,2.0,,1063.0,condo,51.127641,-114.21051299999999,2004.0,16.0,13.252671945596223,1383.72
325000,T3G0C2,306 - 88 ARBOUR LAKE RD NW,2.0,2.0,,1063.0,condo,51.127641,-114.21051299999999,2013.0,7.0,13.252671945596223,1383.72
325000,T3G0C2,306 - 88 ARBOUR LAKE RD NW,2.0,2.0,,1063.0,condo,51.127642,-114.21051299999999,1977.0,43.0,13.252749069363212,1405.34
325000,T3G0C2,306 - 88 ARBOUR LAKE RD NW,2.0,2.0,,1063.0,condo,51.127642,-114.21051299999999,1978.0,42.0,13.252749069363212,1405.34
325000,T3G0C2,306 - 88 ARBOUR LAKE RD NW,2.0,2.0,,1063.0,condo,51.127642,-114.21051299999999,2010.0,10.0,13.252749069363212,1405.34
325000,T3G0C2,306 - 88 ARBOUR LAKE RD NW,2.0,2.0,,1063.0,condo,51.127641,-114.21051299999999,1968.0,52.0,13.252671945596223,1080.6
325000,T3G0C2,306 - 88 ARBOUR LAKE RD NW,2.0,2.0,,1063.0,condo,51.127641,-114.21051299999999,1981.0,39.0,13.252671945596223,1080.6
325000,T3G0C2,306 - 88 ARBOUR LAKE RD NW,2.0,2.0,,1063.0,condo,51.127641,-114.21051299999999,1996.0,24.0,13.252671945596223,1080.6
325000,T3G0C2,306 - 88 ARBOUR LAKE RD NW,2.0,2.0,,1063.0,condo,51.127641,-114.21051299999999,1957.0,63.0,13.252671945596223,1249.67
249900,T3G0C2,423 - 88 ARBOUR LAKE RD NW,2.0,2.0,,840.0,condo,51.127641,-114.21051299999999,1995.0,25.0,13.252671945596223,1383.72
249900,T3G0C2,423 - 88 ARBOUR LAKE RD NW,2.0,2.0,,840.0,condo,51.127641,-114.21051299999999,2004.0,16.0,13.252671945596223,1383.72
249900,T3G0C2,423 - 88 ARBOUR LAKE RD NW,2.0,2.0,,840.0,condo,51.127641,-114.21051299999999,2013.0,7.0,13.252671945596223,1383.72
249900,T3G0C2,423 - 88 ARBOUR LAKE RD NW,2.0,2.0,,840.0,condo,51.127642,-114.21051299999999,1977.0,43.0,13.252749069363212,1405.34
249900,T3G0C2,423 - 88 ARBOUR LAKE RD NW,2.0,2.0,,840.0,condo,51.127642,-114.21051299999999,1978.0,42.0,13.252749069363212,1405.34
249900,T3G0C2,423 - 88 ARBOUR LAKE RD NW,2.0,2.0,,840.0,condo,51.127642,-114.21051299999999,2010.0,10.0,13.252749069363212,1405.34
249900,T3G0C2,423 - 88 ARBOUR LAKE RD NW,2.0,2.0,,840.0,condo,51.127641,-114.21051299999999,1968.0,52.0,13.252671945596223,1080.6
249900,T3G0C2,423 - 88 ARBOUR LAKE RD NW,2.0,2.0,,840.0,condo,51.127641,-114.21051299999999,1981.0,39.0,13.252671945596223,1080.6
249900,T3G0C2,423 - 88 ARBOUR LAKE RD NW,2.0,2.0,,840.0,condo,51.127641,-114.21051299999999,1996.0,24.0,13.252671945596223,1080.6
249900,T3G0C2,423 - 88 ARBOUR LAKE RD NW,2.0,2.0,,840.0,condo,51.127641,-114.21051299999999,1957.0,63.0,13.252671945596223,1249.67
289000,T3G0C2,318 - 88 ARBOUR LAKE RD NW,2.0,2.0,,1064.0,condo,51.127641,-114.21051299999999,1995.0,25.0,13.252671945596223,1383.72
289000,T3G0C2,318 - 88 ARBOUR LAKE RD NW,2.0,2.0,,1064.0,condo,51.127641,-114.21051299999999,2004.0,16.0,13.252671945596223,1383.72
289000,T3G0C2,318 - 88 ARBOUR LAKE RD NW,2.0,2.0,,1064.0,condo,51.127641,-114.21051299999999,2013.0,7.0,13.252671945596223,1383.72
289000,T3G0C2,318 - 88 ARBOUR LAKE RD NW,2.0,2.0,,1064.0,condo,51.127642,-114.21051299999999,1977.0,43.0,13.252749069363212,1405.34
289000,T3G0C2,318 - 88 ARBOUR LAKE RD NW,2.0,2.0,,1064.0,condo,51.127642,-114.21051299999999,1978.0,42.0,13.252749069363212,1405.34
289000,T3G0C2,318 - 88 ARBOUR LAKE RD NW,2.0,2.0,,1064.0,condo,51.127642,-114.21051299999999,2010.0,10.0,13.252749069363212,1405.34
289000,T3G0C2,318 - 88 ARBOUR LAKE RD NW,2.0,2.0,,1064.0,condo,51.127641,-114.21051299999999,1968.0,52.0,13.252671945596223,1080.6
289000,T3G0C2,318 - 88 ARBOUR LAKE RD NW,2.0,2.0,,1064.0,condo,51.127641,-114.21051299999999,1981.0,39.0,13.252671945596223,1080.6
289000,T3G0C2,318 - 88 ARBOUR LAKE RD NW,2.0,2.0,,1064.0,condo,51.127641,-114.21051299999999,1996.0,24.0,13.252671945596223,1080.6
289000,T3G0C2,318 - 88 ARBOUR LAKE RD NW,2.0,2.0,,1064.0,condo,51.127641,-114.21051299999999,1957.0,63.0,13.252671945596223,1249.67
519900,T3J3Y7,59 CORAL REEF CLOSE NE,4.0,3.0,1.0,2146.0,house,51.106832,-113.92478799999999,2006.0,14.0,12.492027842830307,2248.11
519900,T3J3Y7,59 CORAL REEF CLOSE NE,4.0,3.0,1.0,2146.0,house,51.106832,-113.92478799999999,1981.0,39.0,12.492027842830307,2248.11
519900,T3J3Y7,59 CORAL REEF CLOSE NE,4.0,3.0,1.0,2146.0,house,51.106832,-113.92478799999999,2004.0,16.0,12.492027842830307,2248.11
499900,T2V5K8,5634 6 Street SW,2.0,3.0,2.0,1400.0,townhouse,51.003612,-114.07858999999999,2014.0,6.0,4.609268641187261,2161.63
499900,T2V5K8,5634 6 Street SW,2.0,3.0,2.0,1400.0,townhouse,51.003612,-114.07858999999999,2006.0,14.0,4.609268641187261,2161.63
499900,T2V5K8,5634 6 Street SW,2.0,3.0,2.0,1400.0,townhouse,51.003612,-114.07858999999999,1981.0,39.0,4.609268641187261,2161.63
314900,T2W5A7,39 CEDARDALE RD SW,3.0,1.0,1.0,1015.0,house,50.954724,-114.13816399999999,,,10.996144014119263,1361.67
314900,T2W5A7,39 CEDARDALE RD SW,3.0,1.0,1.0,1015.0,house,50.954724,-114.13816399999999,2014.0,6.0,10.996144014119263,1361.67
314900,T2W5A7,39 CEDARDALE RD SW,3.0,1.0,1.0,1015.0,house,50.954724,-114.13816399999999,2006.0,14.0,10.996144014119263,1361.67
445000,T3B4Y1,131 SILVERGROVE PL NW,3.0,4.0,,1202.0,house,51.116313,-114.193545,,,11.525714796434025,1924.23
445000,T3B4Y1,131 SILVERGROVE PL NW,3.0,4.0,,1202.0,house,51.116313,-114.193545,2014.0,6.0,11.525714796434025,1924.23
425000,T3G3X6,85 CITADEL GDNS NW,4.0,3.0,,1293.0,house,51.140962,-114.168228,1970.0,50.0,12.546914357842768,1837.75
425000,T3G3X6,85 CITADEL GDNS NW,4.0,3.0,,1293.0,house,51.140962,-114.168228,1954.0,66.0,12.546914357842768,1837.75
425000,T3G3X6,85 CITADEL GDNS NW,4.0,3.0,,1293.0,house,51.140962,-114.168228,,,12.546914357842768,1837.75
969900,T2T6K1,4095 20 ST SW,4.0,3.0,1.0,2479.0,house,51.017789,-114.109553,2002.0,18.0,3.91492452971394,4193.97
969900,T2T6K1,4095 20 ST SW,4.0,3.0,1.0,2479.0,house,51.017789,-114.109553,1970.0,50.0,3.91492452971394,4193.97
969900,T2T6K1,4095 20 ST SW,4.0,3.0,1.0,2479.0,house,51.017789,-114.109553,1954.0,66.0,3.91492452971394,4193.97
183800,T2K4W3,4 - 459 HUNTSVILLE CRES NW,3.0,1.0,1.0,501.0,townhouse,51.114046,-114.069671,2020.0,0.0,7.691533804845747,794.77
183800,T2K4W3,4 - 459 HUNTSVILLE CRES NW,3.0,1.0,1.0,501.0,townhouse,51.114046,-114.069671,2002.0,18.0,7.691533804845747,794.77
183800,T2K4W3,4 - 459 HUNTSVILLE CRES NW,3.0,1.0,1.0,501.0,townhouse,51.114046,-114.069671,1970.0,50.0,7.691533804845747,794.77
183800,T2K4W3,4 - 459 HUNTSVILLE CRES NW,3.0,1.0,1.0,501.0,townhouse,51.113865000000004,-114.06971999999999,2012.0,8.0,7.671283645285403,929.69
183800,T2K4W3,4 - 459 HUNTSVILLE CRES NW,3.0,1.0,1.0,501.0,townhouse,51.113865000000004,-114.06971999999999,2017.0,3.0,7.671283645285403,929.69
183800,T2K4W3,4 - 459 HUNTSVILLE CRES NW,3.0,1.0,1.0,501.0,townhouse,51.113865000000004,-114.06971999999999,1994.0,26.0,7.671283645285403,929.69
215000,T2K4W3,1 - 455 HUNTSVILLE CRES NW,3.0,1.0,1.0,509.0,townhouse,51.114046,-114.069671,2020.0,0.0,7.691533804845747,794.77
215000,T2K4W3,1 - 455 HUNTSVILLE CRES NW,3.0,1.0,1.0,509.0,townhouse,51.114046,-114.069671,2002.0,18.0,7.691533804845747,794.77
215000,T2K4W3,1 - 455 HUNTSVILLE CRES NW,3.0,1.0,1.0,509.0,townhouse,51.114046,-114.069671,1970.0,50.0,7.691533804845747,794.77
215000,T2K4W3,1 - 455 HUNTSVILLE CRES NW,3.0,1.0,1.0,509.0,townhouse,51.113865000000004,-114.06971999999999,2012.0,8.0,7.671283645285403,929.69
215000,T2K4W3,1 - 455 HUNTSVILLE CRES NW,3.0,1.0,1.0,509.0,townhouse,51.113865000000004,-114.06971999999999,2017.0,3.0,7.671283645285403,929.69
215000,T2K4W3,1 - 455 HUNTSVILLE CRES NW,3.0,1.0,1.0,509.0,townhouse,51.113865000000004,-114.06971999999999,1994.0,26.0,7.671283645285403,929.69
419900,T2C3W8,232 RIVERGLEN DR SE,4.0,3.0,,1344.0,house,50.973848,-114.005521,1929.0,91.0,9.245692379722014,1815.7
419900,T2C3W8,232 RIVERGLEN DR SE,4.0,3.0,,1344.0,house,50.973848,-114.005521,1974.0,46.0,9.245692379722014,1815.7
419900,T2C3W8,232 RIVERGLEN DR SE,4.0,3.0,,1344.0,house,50.973848,-114.005521,2020.0,0.0,9.245692379722014,1815.7
379900,T3H0H8,220 ASPEN HILLS Villas SW,2.0,2.0,1.0,922.0,townhouse,51.038183000000004,-114.21809099999999,1975.0,45.0,10.10834913961639,1642.73
379900,T3H0H8,220 ASPEN HILLS Villas SW,2.0,2.0,1.0,922.0,townhouse,51.038183000000004,-114.21809099999999,1929.0,91.0,10.10834913961639,1642.73
379900,T3H0H8,220 ASPEN HILLS Villas SW,2.0,2.0,1.0,922.0,townhouse,51.038183000000004,-114.21809099999999,1974.0,46.0,10.10834913961639,1642.73
366600,T2T2C8,201 - 2416 34 AVE SW,2.0,1.0,1.0,964.0,townhouse,51.02347,-114.115356,1929.0,91.0,3.754121658267474,1585.22
366600,T2T2C8,201 - 2416 34 AVE SW,2.0,1.0,1.0,964.0,townhouse,51.02347,-114.115356,1965.0,55.0,3.754121658267474,1585.22
374800,T2E2K3,623 34 AVE NE,3.0,1.0,,911.0,house,51.082987,-114.049462,1975.0,45.0,4.564327491109008,1620.68
374800,T2E2K3,623 34 AVE NE,3.0,1.0,,911.0,house,51.082987,-114.049462,1997.0,23.0,4.564327491109008,1620.68
749900,T3H0M5,76 WENTWORTH SQ SW,3.0,2.0,2.0,2210.0,house,51.063596999999994,-114.21813700000001,1970.0,50.0,10.29194405741502,3242.66
749900,T3H0M5,76 WENTWORTH SQ SW,3.0,2.0,2.0,2210.0,house,51.063596999999994,-114.21813700000001,2014.0,6.0,10.29194405741502,3242.66
689900,T3C3B7,25 B TAMARAC CRES SW,4.0,3.0,1.0,1957.0,house,51.04663,-114.138108,1957.0,63.0,4.490059596181023,2983.21
689900,T3C3B7,25 B TAMARAC CRES SW,4.0,3.0,1.0,1957.0,house,51.04663,-114.138108,2005.0,15.0,4.490059596181023,2983.21
469900,T3G3X5,189 CITADEL GDNS NW,5.0,3.0,1.0,1856.0,house,51.139829,-114.168985,2016.0,4.0,12.467943610752242,2031.91
469900,T3G3X5,189 CITADEL GDNS NW,5.0,3.0,1.0,1856.0,house,51.139829,-114.168985,1924.0,96.0,12.467943610752242,2031.91
565000,T3C0T7,1618 13 AVE SW,3.0,1.0,1.0,1269.0,house,51.041725,-114.09796000000001,1996.0,24.0,1.7165617882727977,2443.13
565000,T3C0T7,1618 13 AVE SW,3.0,1.0,1.0,1269.0,house,51.041725,-114.09796000000001,1978.0,42.0,1.7165617882727977,2443.13
559999,T2M1H3,1836 20 AVE NW,4.0,1.0,1.0,934.0,house,51.070819,-114.104101,1988.0,32.0,3.5667870871638154,2421.5
559999,T2M1H3,1836 20 AVE NW,4.0,1.0,1.0,934.0,house,51.070819,-114.104101,1956.0,64.0,3.5667870871638154,2421.5
599000,T3K0B8,149 PANTEGO RD NW,5.0,3.0,1.0,2621.0,house,51.165826,-114.10351599999998,2013.0,7.0,13.602758756478417,2590.15
599000,T3K0B8,149 PANTEGO RD NW,5.0,3.0,1.0,2621.0,house,51.165826,-114.10351599999998,102.0,1918.0,13.602758756478417,2590.15
729000,T3E6Z3,5546 HENWOOD ST SW,5.0,3.0,1.0,2287.0,house,51.003622,-114.12810400000001,1981.0,39.0,5.956637317038192,3152.29
729000,T3E6Z3,5546 HENWOOD ST SW,5.0,3.0,1.0,2287.0,house,51.003622,-114.12810400000001,2020.0,0.0,5.956637317038192,3152.29
554000,T2Y3R3,50 EVERGREEN MANOR SW,4.0,3.0,1.0,2257.0,house,50.922331,-114.100623,2004.0,16.0,13.76596246984049,2395.56
400000,T2V2Z3,324 HADDON RD SW,3.0,2.0,,915.0,house,50.966478,-114.07909599999999,1986.0,34.0,8.735671681647466,1729.65
599000,T2M0R8,1627 17 AVE NW,4.0,3.0,1.0,1631.0,house,51.067594,-114.09878400000001,1976.0,44.0,3.0590466917155896,2590.15
397000,T2Y3L6,39 SOMERGLEN CRES SW,3.0,2.0,1.0,1460.0,house,50.897138,-114.073976,1983.0,37.0,16.440937324861743,1716.68
458888,T2Y5C4,339 BRIDLEMEADOWS COMMON SW,3.0,2.0,1.0,1912.0,house,50.89926,-114.11673300000001,2009.0,11.0,16.47956290572192,1984.29
239000,T2G1E5,1004 - 550 RIVERFRONT AVE SE,1.0,1.0,,510.0,condo,51.047413,-114.05001499999999,2009.0,11.0,1.6964692826492185,1033.47
329900,T1Y3T4,128 RUNDLESON PL NE,5.0,2.0,,872.0,house,51.079473,-113.97288799999998,1995.0,25.0,8.041366163807082,1426.53
500000,T3B1T5,7414 35 AVE NW,,,,1611.0,house,51.084865,-114.194425,1965.0,55.0,9.519713084343284,2162.06
500000,T3B1T5,7414 35 AVE NW,,,,1611.0,house,51.084865,-114.194425,2008.0,12.0,9.519713084343284,2162.06
240000,T2N0C2,412 - 2512 1 AVE NW,2.0,1.0,,750.0,condo,51.053577000000004,-114.118596,1997.0,23.0,3.2656666514127655,1189.13
240000,T2N0C2,412 - 2512 1 AVE NW,2.0,1.0,,750.0,condo,51.053577000000004,-114.118596,2000.0,20.0,3.2656666514127655,1189.13
319000,T2B1A4,2027 39 ST SE,4.0,2.0,,944.0,house,51.035299,-113.977628,2014.0,6.0,6.822004474085186,1379.4
319000,T2B1A4,2027 39 ST SE,4.0,2.0,,944.0,house,51.035299,-113.977628,1981.0,39.0,6.822004474085186,1379.4
339000,T3G1A7,421 RANCHVIEW Court NW,5.0,2.0,,1008.0,townhouse,51.113634000000005,-114.179448,2005.0,15.0,10.616504327226096,1465.88
339000,T3G1A7,421 RANCHVIEW Court NW,5.0,2.0,,1008.0,townhouse,51.113634000000005,-114.179448,1979.0,41.0,10.616504327226096,1465.88
544900,T3R0Z5,98 NOLANHURST RISE NW,5.0,3.0,1.0,1922.0,house,51.177245,-114.173461,1924.0,96.0,16.273392328242405,2356.21
544900,T3R0Z5,98 NOLANHURST RISE NW,5.0,3.0,1.0,1922.0,house,51.177245,-114.173461,2003.0,17.0,16.273392328242405,2356.21
179900,T2V4V8,"A307, 7301 4A Street SW",1.0,1.0,,874.0,condo,50.988846,-114.074872,1978.0,42.0,6.240600957082465,777.91
179900,T2V4V8,"A307, 7301 4A Street SW",1.0,1.0,,874.0,condo,50.988846,-114.074872,1992.0,28.0,6.240600957082465,777.91
356900,T3M2E5,362 AUBURN MEADOWS BLVD SE,2.0,2.0,1.0,1292.0,house,50.89909,-113.94769,1956.0,64.0,18.477702868997607,1543.28
356900,T3M2E5,362 AUBURN MEADOWS BLVD SE,2.0,2.0,1.0,1292.0,house,50.89909,-113.94769,2003.0,17.0,18.477702868997607,1543.28
479900,T2M4X8,2826 1 Street NW,3.0,3.0,1.0,1488.0,townhouse,51.077161,-114.06478,1975.0,45.0,3.6399581755127226,2075.15
479900,T2M4X8,2826 1 Street NW,3.0,3.0,1.0,1488.0,townhouse,51.077161,-114.06478,1971.0,49.0,3.6399581755127226,2075.15
989900,T2V2M8,923 KERFOOT CRES SW,5.0,3.0,2.0,2635.0,house,50.988932,-114.08506899999999,101.0,1919.0,6.279044163361018,4280.45
989900,T2V2M8,923 KERFOOT CRES SW,5.0,3.0,2.0,2635.0,house,50.988932,-114.08506899999999,1990.0,30.0,6.279044163361018,4280.45
279888,T1Y4K2,183 WHITERIDGE PL NE,5.0,2.0,,955.0,house,51.089040999999995,-113.965433,2020.0,0.0,9.032916429489775,1210.27
279888,T1Y4K2,183 WHITERIDGE PL NE,5.0,2.0,,955.0,house,51.089040999999995,-113.965433,2007.0,13.0,9.032916429489775,1210.27
359900,T3H5W1,47 WEST SPRINGS LANE SW,2.0,2.0,1.0,1104.0,townhouse,51.06377,-114.192434,1968.0,52.0,8.544101409208801,1556.25
185000,T3R0W4,219 - 4 SAGE HILL TERR NW,1.0,1.0,1.0,638.0,condo,51.170255,-114.134142,2010.0,10.0,14.557806001627869,799.96
309900,T3E8A5,314 - 2702 17 AVE SW,2.0,2.0,,744.0,condo,51.038084999999995,-114.12428600000001,1994.0,26.0,3.6017508588960583,1340.05
309500,T2G5P5,20 - 914 20 ST SE,2.0,1.0,,878.0,townhouse,51.033767,-114.01843600000001,1999.0,21.0,4.077366202508494,1338.32
439900,T3G5M3,3 ROYAL ELM BAY NW,3.0,3.0,1.0,1433.0,house,51.142571999999994,-114.23311399999999,2007.0,13.0,15.541204556986793,1902.18
429900,T2K2A1,423 HENDON DR NW,3.0,2.0,,902.0,house,51.095799,-114.08156899999999,2008.0,12.0,5.681066498681887,1858.94
429900,T2K2A1,423 HENDON DR NW,3.0,2.0,,902.0,house,51.095799,-114.08156899999999,720.0,1300.0,5.681066498681887,1858.94
529900,T3M1A1,34 CRANSTON PL SE,3.0,2.0,1.0,2371.0,house,50.891201,-113.988475,2000.0,20.0,18.119252814966497,2291.35
529900,T3M1A1,34 CRANSTON PL SE,3.0,2.0,1.0,2371.0,house,50.891201,-113.988475,2006.0,14.0,18.119252814966497,2291.35
359900,T3J1V9,96 FALDALE CLOSE NE,5.0,3.0,,1299.0,house,51.107328,-113.93611999999999,2005.0,15.0,11.871327092424018,1556.25
359900,T3J1V9,96 FALDALE CLOSE NE,5.0,3.0,,1299.0,house,51.107328,-113.93611999999999,2010.0,10.0,11.871327092424018,1556.25
374500,T2Y3G3,108 SOMERSIDE MANOR SW,3.0,2.0,,895.0,house,50.901654,-114.095275,1981.0,39.0,16.008413089707496,1619.38
374500,T2Y3G3,108 SOMERSIDE MANOR SW,3.0,2.0,,895.0,house,50.901654,-114.095275,2004.0,16.0,16.008413089707496,1619.38
539900,T2X3X5,303 CHAPALINA TERR SE,5.0,3.0,1.0,2123.0,house,50.879158000000004,-114.04038,1979.0,41.0,18.5902608083686,2334.59
539900,T2X3X5,303 CHAPALINA TERR SE,5.0,3.0,1.0,2123.0,house,50.879158000000004,-114.04038,2000.0,20.0,18.5902608083686,2334.59
259888,T2G0G3,1103 - 225 11 AVE SE,1.0,1.0,,533.0,condo,51.042014,-114.05946499999999,1992.0,28.0,1.0646690541533348,1123.79
259888,T2G0G3,1103 - 225 11 AVE SE,1.0,1.0,,533.0,condo,51.042014,-114.05946499999999,1999.0,21.0,1.0646690541533348,1123.79
259888,T2G0G3,1103 - 225 11 AVE SE,1.0,1.0,,533.0,condo,51.041992,-114.059379,1998.0,22.0,1.0711442812691152,1206.0
259888,T2G0G3,1103 - 225 11 AVE SE,1.0,1.0,,533.0,condo,51.041992,-114.059379,2008.0,12.0,1.0711442812691152,1206.0
259888,T2G0G3,1103 - 225 11 AVE SE,1.0,1.0,,533.0,condo,51.041992,-114.059379,2011.0,9.0,1.0711442812691152,1206.0
278900,T2G0G3,408 - 225 11 AVE SE,1.0,1.0,,513.0,condo,51.042014,-114.05946499999999,1992.0,28.0,1.0646690541533348,1123.79
278900,T2G0G3,408 - 225 11 AVE SE,1.0,1.0,,513.0,condo,51.042014,-114.05946499999999,1999.0,21.0,1.0646690541533348,1123.79
278900,T2G0G3,408 - 225 11 AVE SE,1.0,1.0,,513.0,condo,51.041992,-114.059379,1998.0,22.0,1.0711442812691152,1206.0
278900,T2G0G3,408 - 225 11 AVE SE,1.0,1.0,,513.0,condo,51.041992,-114.059379,2008.0,12.0,1.0711442812691152,1206.0
278900,T2G0G3,408 - 225 11 AVE SE,1.0,1.0,,513.0,condo,51.041992,-114.059379,2011.0,9.0,1.0711442812691152,1206.0
949000,T3E5R3,6427 LOMBARDY CRES SW,5.0,3.0,,1417.0,house,50.997482,-114.11663100000001,2003.0,17.0,6.065515122115955,4103.59
949000,T3E5R3,6427 LOMBARDY CRES SW,5.0,3.0,,1417.0,house,50.997482,-114.11663100000001,2002.0,18.0,6.065515122115955,4103.59
289800,T1Y6A9,268 WHITWORTH WAY NE,4.0,2.0,,927.0,house,51.095095,-113.979196,1971.0,49.0,8.658935422867659,1253.13
289800,T1Y6A9,268 WHITWORTH WAY NE,4.0,2.0,,927.0,house,51.095095,-113.979196,1997.0,23.0,8.658935422867659,1253.13
414900,T2Y4L5,350 BRIDLERIDGE WAY SW,3.0,2.0,1.0,1547.0,house,50.897918,-114.10876100000002,2008.0,12.0,16.5348761631622,1794.08
414900,T2Y4L5,350 BRIDLERIDGE WAY SW,3.0,2.0,1.0,1547.0,house,50.897918,-114.10876100000002,2005.0,15.0,16.5348761631622,1794.08
379000,T3G1S9,7910 RANCHVIEW DR NW,4.0,2.0,,1032.0,house,51.120829,-114.184684,1990.0,30.0,11.449804963987557,1638.84
379000,T3G1S9,7910 RANCHVIEW DR NW,4.0,2.0,,1032.0,house,51.120829,-114.184684,2015.0,5.0,11.449804963987557,1638.84
774900,T3G3L5,102 HAWKDALE CIR NW,3.0,2.0,1.0,1586.0,house,51.131067,-114.18638999999999,2007.0,13.0,12.38801064908663,3350.76
774900,T3G3L5,102 HAWKDALE CIR NW,3.0,2.0,1.0,1586.0,house,51.131067,-114.18638999999999,1977.0,43.0,12.38801064908663,3350.76
195000,T2R1H4,514 - 340 14 AVE SW,1.0,1.0,,602.0,condo,51.040043,-114.07040900000001,2006.0,14.0,0.5993754336000964,843.2
879000,T2J0M2,515 LAKE BONAVISTA DR SE,5.0,4.0,1.0,2220.0,house,50.945479,-114.05590500000001,1956.0,64.0,11.135907904349867,3887.39
599900,T3E3A6,2004 37 ST SW,3.0,2.0,1.0,1825.0,house,51.036066999999996,-114.140902,2006.0,14.0,4.785164967139489,2594.04
369000,T3K3J5,680 MACEWAN DR NW,3.0,2.0,,1046.0,house,51.139908,-114.1093,2009.0,11.0,10.847090919976859,1595.6
568500,T3P0W7,223 EVANSGLEN CIR NW,3.0,2.0,1.0,2176.0,house,51.177911,-114.100554,2003.0,17.0,14.905571850746288,2458.26
360000,T3K4X3,170 COUNTRY HILLS DR NW,3.0,2.0,,1028.0,house,51.14797,-114.065424,1993.0,27.0,11.474552273026474,1556.68
733888,T3C1X1,1601 40 ST SW,4.0,3.0,1.0,1849.0,house,51.039555,-114.145779,1912.0,108.0,5.058678422597042,3173.42
299999,T2X4C9,507 Silverado Skies Common SW,2.0,2.0,1.0,1191.0,townhouse,50.887189,-114.08268899999999,1951.0,69.0,17.558223377182507,1297.23
299999,T2X4C9,507 Silverado Skies Common SW,2.0,2.0,1.0,1191.0,townhouse,50.887009,-114.082325,,,17.577363725631027,1448.58
299999,T2X4C9,507 Silverado Skies Common SW,2.0,2.0,1.0,1191.0,townhouse,50.887009,-114.082325,1992.0,28.0,17.577363725631027,1448.58
335000,T2X4C9,503 Silverado Skies Common SW,3.0,2.0,1.0,1292.0,townhouse,50.887189,-114.08268899999999,1951.0,69.0,17.558223377182507,1297.23
335000,T2X4C9,503 Silverado Skies Common SW,3.0,2.0,1.0,1292.0,townhouse,50.887009,-114.082325,,,17.577363725631027,1448.58
335000,T2X4C9,503 Silverado Skies Common SW,3.0,2.0,1.0,1292.0,townhouse,50.887009,-114.082325,1992.0,28.0,17.577363725631027,1448.58
199900,T2E1T4,302 - 123 22 AVE NE,3.0,1.0,,950.0,condo,51.072178,-114.06098200000001,720.0,1300.0,3.1616292869895877,864.39
199900,T2E1T4,302 - 123 22 AVE NE,3.0,1.0,,950.0,condo,51.072178,-114.06098200000001,2020.0,0.0,3.1616292869895877,864.39
1325000,T3A5H5,4111 EDGEVALLEY LANDNG NW,3.0,3.0,1.0,2701.0,house,51.132589,-114.14883400000001,2010.0,10.0,11.063244481071566,
1325000,T3A5H5,4111 EDGEVALLEY LANDNG NW,3.0,3.0,1.0,2701.0,house,51.132589,-114.14883400000001,2004.0,16.0,11.063244481071566,
1325000,T3A5H5,4111 EDGEVALLEY LANDNG NW,3.0,3.0,1.0,2701.0,house,51.132589,-114.14883400000001,1962.0,58.0,11.063244481071566,
1325000,T3A5H5,4111 EDGEVALLEY LANDNG NW,3.0,3.0,1.0,2701.0,house,51.132589,-114.14883400000001,1978.0,42.0,11.063244481071566,
274800,T2L1Y3,318 - 3500 VARSITY DR NW,2.0,1.0,,998.0,townhouse,51.089627,-114.14044399999999,2000.0,20.0,6.804021152716747,1188.27
274800,T2L1Y3,318 - 3500 VARSITY DR NW,2.0,1.0,,998.0,townhouse,51.089627,-114.14044399999999,2015.0,5.0,6.804021152716747,1188.27
274800,T2L1Y3,318 - 3500 VARSITY DR NW,2.0,1.0,,998.0,townhouse,51.090047999999996,-114.13848300000001,1999.0,21.0,6.745880823983226,1015.74
274800,T2L1Y3,318 - 3500 VARSITY DR NW,2.0,1.0,,998.0,townhouse,51.090047999999996,-114.13848300000001,2015.0,5.0,6.745880823983226,1015.74
274800,T2L1Y3,318 - 3500 VARSITY DR NW,2.0,1.0,,998.0,townhouse,51.090047999999996,-114.13848300000001,1974.0,46.0,6.745880823983226,1015.74
234900,T2L1Y3,505 - 3500 VARSITY DR NW,2.0,1.0,,829.0,townhouse,51.089627,-114.14044399999999,2000.0,20.0,6.804021152716747,1188.27
234900,T2L1Y3,505 - 3500 VARSITY DR NW,2.0,1.0,,829.0,townhouse,51.089627,-114.14044399999999,2015.0,5.0,6.804021152716747,1188.27
234900,T2L1Y3,505 - 3500 VARSITY DR NW,2.0,1.0,,829.0,townhouse,51.090047999999996,-114.13848300000001,1999.0,21.0,6.745880823983226,1015.74
234900,T2L1Y3,505 - 3500 VARSITY DR NW,2.0,1.0,,829.0,townhouse,51.090047999999996,-114.13848300000001,2015.0,5.0,6.745880823983226,1015.74
